Lot Area,Neighborhood,Building Type,House Style,Overall Quality,Overall Condition,Year Built,Year Remodeled/Added,Unfinished Basement (SF),Central Air,1st Floor (SF),2nd Floor (SF),Above Ground Living Area (SF),Bedrooms,Kitchen Quality,Total Rooms,Garage Type,Garage Cars,Garage Area,Wood Deck (SF),Open Porch (SF),Enclosed Porch,Screen Porch,Year Sold,Sale Price,Total Bathrooms,Remodeled Y/N,Total Finished Basement (SF),Finished Basement/Abv Ground Living Area
6120,BrkSide,1Fam,2Story,5,8,1920,2004,939,Y,939,574,1513,4,TA,8,Detchd,1,180,24,0,150,0,2007,137500,2,Y,0,1513
8800,NAmes,1Fam,1Story,6,6,1964,1964,698,Y,1251,0,1251,3,TA,6,Attchd,1,461,0,116,0,0,2006,160000,2,N,553,1804
10368,NAmes,1Fam,1Story,6,6,1964,1964,0,Y,1488,0,1488,3,TA,7,Attchd,2,430,154,60,0,0,2006,167000,3,N,1008,2496
9350,NAmes,1Fam,2Story,5,6,1964,1964,360,Y,720,720,1440,4,TA,7,Attchd,2,480,0,32,240,0,2006,157500,2,N,360,1800
10382,NAmes,2fmCon,SLvl,6,5,1958,1958,75,Y,1095,0,1095,2,TA,6,Attchd,1,264,0,0,0,0,2006,140000,2,N,513,1608
6120,BrkSide,1Fam,1.5Unf,7,8,1929,2001,832,Y,854,0,854,2,TA,5,Detchd,2,576,48,112,0,0,2007,132000,1,Y,0,854
7755,OldTown,1Fam,2Story,6,8,1918,1995,1100,Y,1100,1164,2264,4,TA,8,Detchd,1,408,0,152,0,0,2007,200000,3,Y,0,2264
12888,Sawyer,1Fam,2Story,7,8,1937,1980,717,Y,1262,1005,2267,3,TA,7,Attchd,2,498,521,0,0,0,2007,219000,3,Y,288,2555
11425,NAmes,1Fam,1Story,5,6,1954,1954,522,Y,1008,0,1008,2,TA,4,Attchd,1,275,0,0,120,0,2006,137000,1,N,486,1494
14149,Sawyer,1Fam,SLvl,5,8,1964,2001,190,Y,1020,0,1020,3,TA,5,Detchd,2,528,0,0,0,0,2007,165000,3,Y,790,1810
6960,Sawyer,1Fam,1.5Fin,7,8,1940,1998,422,Y,798,504,1302,2,Gd,6,Attchd,1,224,0,0,0,126,2007,165250,2,Y,258,1560
12205,ClearCr,1Fam,2Story,6,8,1966,2007,264,Y,976,1111,2087,5,Gd,9,Attchd,2,444,133,168,0,0,2007,187500,3,Y,568,2655
5825,BrkSide,1Fam,1Story,4,5,1926,1953,600,Y,747,0,747,1,TA,5,Detchd,2,528,0,0,32,0,2006,79900,1,Y,0,747
7200,CollgCr,1Fam,1Story,4,8,1972,2006,0,Y,875,0,875,3,Gd,5,Detchd,2,728,352,0,0,0,2007,117000,1,Y,385,1260
9600,NAmes,1Fam,1Story,5,6,1961,1990,336,Y,1433,0,1433,3,TA,7,Attchd,2,441,144,0,205,0,2006,161000,2,Y,915,2348
10858,NAmes,1Fam,1Story,5,6,1952,1952,1404,Y,1624,0,1624,2,TA,6,Attchd,1,240,0,40,324,0,2006,146500,2,N,40,1664
9600,NAmes,1Fam,1Story,5,5,1951,1951,60,Y,1216,0,1216,3,TA,7,Attchd,1,280,0,0,0,0,2006,135000,2,N,996,2212
10680,NAmes,1Fam,1Story,5,3,1951,1951,1380,N,2136,0,2136,4,TA,7,Detchd,2,528,0,30,0,0,2006,137900,2,N,756,2892
10042,Edwards,1Fam,1.5Fin,6,8,1920,1995,238,Y,740,125,865,2,TA,4,Detchd,1,216,0,0,84,0,2007,108500,2,Y,422,1287
9462,NAmes,1Fam,2Story,5,6,1949,1973,704,Y,1024,704,1728,3,TA,7,Attchd,1,234,245,60,0,0,2006,137000,2,Y,0,1728
9888,NAmes,1Fam,1Story,5,6,1954,1975,450,Y,936,0,936,2,TA,5,Attchd,1,240,0,0,160,0,2006,121000,1,Y,486,1422
8917,NAmes,Duplex,1Story,5,5,1967,1967,1584,Y,1584,0,1584,4,TA,8,Detchd,2,506,0,0,0,0,2006,119000,2,N,0,1584
12700,NAmes,1Fam,SLvl,6,5,1964,1964,307,Y,1246,0,1246,3,TA,6,Attchd,2,441,0,69,0,0,2006,172000,2,N,939,2185
8500,NAmes,1Fam,1Story,5,3,1961,1961,635,Y,1235,0,1235,2,TA,6,Attchd,2,480,0,0,0,0,2006,98600,1,N,600,1835
14200,NAmes,1Fam,2Story,7,6,1966,1966,479,Y,1216,941,2157,4,Gd,8,Attchd,2,487,105,66,0,0,2006,226000,3,N,445,2602
9000,NAmes,1Fam,1Story,5,5,1954,1954,124,Y,1128,0,1128,2,TA,5,Attchd,1,286,0,0,0,0,2006,118000,1,N,812,1940
25419,NAmes,1Fam,2Story,8,4,1918,1990,140,Y,1360,1360,3112,4,Gd,8,Detchd,2,795,0,16,552,0,2006,235000,4,Y,1220,4332
4000,Crawfor,1Fam,2Story,7,8,1930,1995,285,Y,567,531,1098,2,TA,5,Detchd,1,216,0,0,0,0,2007,148500,2,Y,246,1344
7728,NAmes,Duplex,SLvl,5,6,1962,1962,303,Y,1190,0,1190,3,TA,6,Attchd,2,540,0,18,0,0,2006,132500,2,N,803,1993
8163,NAmes,1Fam,SLvl,5,6,1959,1959,102,Y,1144,0,1144,3,TA,6,Attchd,1,796,86,0,0,0,2006,143000,2,N,1042,2186
8400,NAmes,1Fam,1Story,5,5,1957,1957,556,Y,1364,0,1364,3,TA,6,Attchd,1,331,0,60,0,0,2006,132000,2,N,623,1987
11600,NAmes,1Fam,1Story,6,5,1960,1960,818,Y,1383,0,1383,3,TA,7,Attchd,1,292,0,45,0,0,2006,145250,2,N,565,1948
9610,NAmes,1Fam,1Story,6,6,1958,1958,918,Y,1336,0,1336,3,TA,7,Attchd,2,488,80,0,0,0,2006,162000,2,N,203,1539
10000,NAmes,1Fam,SLvl,5,6,1956,1956,99,Y,1370,0,1370,3,TA,6,Basment,1,300,191,0,0,120,2006,148000,2,N,959,2329
14850,NAmes,1Fam,1Story,5,5,1957,1957,197,Y,1092,0,1092,2,TA,6,Attchd,1,299,268,0,0,122,2006,141000,2,N,895,1987
10152,NAmes,1Fam,1Story,6,6,1956,1994,210,Y,1124,0,1124,3,TA,6,Attchd,1,353,0,211,180,142,2006,153000,2,Y,914,2038
10011,NAmes,1Fam,1Story,5,6,1957,1996,710,Y,1236,0,1236,2,Gd,6,Attchd,1,447,0,0,0,0,2006,134450,2,Y,360,1596
7032,NAmes,Duplex,SFoyer,5,5,1979,1979,0,Y,943,0,943,2,TA,4,Detchd,2,600,42,0,0,0,2006,135960,2,N,943,1886
7642,Crawfor,1Fam,1.5Fin,7,8,1918,1998,912,Y,912,514,1426,3,Gd,7,Detchd,1,216,0,240,0,0,2007,189950,2,Y,0,1426
11310,NAmes,1Fam,1Story,6,5,1954,1954,1367,Y,1375,0,1375,2,TA,5,Attchd,2,451,0,30,0,0,2006,140000,1,N,0,1375
12778,NAmes,1Fam,1Story,5,6,1952,2003,350,Y,1008,0,1008,2,TA,4,Attchd,1,280,0,154,0,0,2006,139500,2,Y,658,1666
10170,NAmes,1Fam,1Story,6,6,1951,1951,216,Y,1575,0,1575,2,Gd,5,Attchd,2,400,0,0,0,0,2006,155000,2,N,0,1575
7155,Crawfor,1Fam,2Story,6,8,1926,1991,686,Y,686,775,1461,3,TA,6,Detchd,1,225,0,0,116,0,2007,135000,1,Y,0,1461
11050,NAmes,1Fam,1Story,5,5,1956,1956,517,Y,1005,0,1005,2,TA,6,Attchd,1,319,0,0,0,288,2006,133500,1,N,488,1493
13600,NAmes,1Fam,1Story,5,6,1955,1955,0,Y,1056,0,1056,3,TA,6,Attchd,1,300,0,0,0,0,2006,125000,3,N,1056,2112
15428,NAmes,1Fam,1Story,5,6,1951,1991,143,Y,884,0,884,2,TA,4,Attchd,1,270,0,0,0,195,2006,142000,2,Y,741,1625
21299,NAmes,1Fam,1Story,7,5,1941,1963,929,Y,2039,0,2039,3,TA,7,2Types,3,791,0,0,90,0,2006,167000,3,Y,0,2039
13300,NAmes,1Fam,1Story,5,5,1956,2001,521,Y,1384,0,1384,2,TA,6,Attchd,2,896,75,0,0,0,2006,159000,2,Y,494,1878
22136,OldTown,2fmCon,1.5Fin,5,5,1925,1975,1153,Y,1392,1248,2640,5,TA,10,Attchd,3,1008,631,48,148,0,2006,180000,5,Y,1018,3658
7500,NAmes,1Fam,1.5Fin,6,6,1947,1950,784,Y,900,412,1312,3,TA,6,Detchd,2,649,0,28,0,0,2006,127000,2,Y,0,1312
7000,OldTown,1Fam,1.5Fin,6,6,1924,1950,0,Y,865,445,1310,2,TA,6,Attchd,1,398,0,0,126,0,2006,112000,2,Y,617,1927
10570,Crawfor,1Fam,2Story,8,8,1932,1994,556,Y,1549,1178,2727,3,Gd,10,Detchd,2,440,0,74,0,0,2007,315000,3,Y,297,3024
7259,Crawfor,1Fam,2Story,6,8,1945,2002,104,Y,1436,884,2320,3,Gd,9,Detchd,1,180,224,0,0,0,2007,259500,4,Y,924,3244
5400,OldTown,1Fam,1Story,5,6,1921,1968,1073,Y,1073,0,1073,2,TA,4,Detchd,1,326,0,0,112,0,2006,108480,1,Y,0,1073
10914,NAmes,1Fam,1Story,3,3,1929,1950,715,N,715,0,715,2,TA,4,Detchd,2,660,0,0,75,112,2006,68000,1,Y,0,715
19958,Timber,1Fam,1Story,6,8,1958,1995,585,Y,2279,0,2279,4,Gd,7,Attchd,2,461,274,0,0,138,2007,257000,3,Y,0,2279
10800,OldTown,1Fam,1Story,5,6,1920,1950,299,Y,1130,0,1130,2,TA,5,Detchd,2,720,229,0,0,0,2006,120000,2,Y,821,1951
9230,NAmes,1Fam,1Story,5,8,1965,1998,203,Y,1200,0,1200,1,Gd,6,Detchd,2,884,0,64,0,0,2006,146000,3,Y,661,1861
10818,OldTown,1Fam,1.5Fin,4,4,1910,1950,1077,Y,981,779,1760,4,TA,7,Detchd,2,648,120,0,96,0,2006,80000,2,Y,0,1760
10410,OldTown,1Fam,1.5Fin,3,4,1915,1950,672,Y,694,520,1214,3,TA,6,Detchd,3,936,216,0,160,0,2006,105000,1,Y,0,1214
10800,OldTown,2fmCon,1.5Fin,5,4,1900,1970,290,N,1766,648,2414,3,TA,10,Attchd,2,520,142,0,0,0,2006,160000,2,Y,664,3078
8550,NAmes,1Fam,1Story,6,8,1934,1950,242,Y,816,0,816,2,TA,4,Attchd,1,240,228,0,40,0,2006,129800,2,Y,574,1390
8658,NAmes,1Fam,1Story,6,5,1965,1965,445,Y,1324,0,1324,3,TA,6,Attchd,2,440,0,138,0,0,2006,160000,2,N,643,1967
13400,NAmes,1Fam,SLvl,5,5,1966,1966,380,Y,1086,0,1086,3,TA,6,Attchd,2,484,0,0,0,0,2006,159950,2,N,644,1730
10184,NAmes,1Fam,SLvl,6,5,1963,1963,503,Y,1146,0,1146,3,TA,6,Attchd,1,294,345,75,0,0,2006,165000,2,N,580,1726
7438,BrkSide,1Fam,1.5Fin,5,8,1908,1991,504,Y,936,316,1252,3,TA,5,Attchd,2,576,104,0,0,0,2006,127000,1,Y,0,1252
9510,NAmes,1Fam,1Story,6,5,1962,1985,434,Y,1207,0,1207,3,TA,6,Attchd,1,264,0,240,0,0,2006,147000,2,Y,701,1908
7800,NAmes,1Fam,1Story,5,5,1964,1964,0,Y,912,0,912,2,TA,5,Attchd,1,288,0,0,0,0,2006,115000,1,N,912,1824
8910,NAmes,1Fam,1Story,6,6,1959,1959,0,Y,1194,0,1194,3,TA,6,BuiltIn,2,539,0,0,192,0,2006,159500,2,N,655,1849
7332,NAmes,1Fam,1Story,6,6,1959,1959,450,Y,864,0,864,2,Gd,4,Attchd,1,288,168,0,0,0,2006,120000,2,N,414,1278
8092,NAmes,1Fam,1Story,6,8,1954,2000,226,Y,1050,0,1050,3,Gd,6,Attchd,1,286,0,0,0,0,2006,156000,2,Y,824,1874
10800,NAmes,1Fam,1Story,6,6,1961,1992,400,Y,1773,0,1773,3,TA,6,Attchd,2,418,355,98,0,144,2006,183000,3,Y,913,2686
11650,NAmes,1Fam,1Story,7,5,1959,1959,0,Y,1472,0,1472,2,Gd,5,Attchd,2,484,0,68,0,227,2006,157500,2,N,0,1472
10410,OldTown,1Fam,1Story,3,8,1930,2001,713,Y,713,0,713,2,Gd,5,Detchd,1,371,0,75,161,0,2006,99800,1,Y,0,713
16321,NAmes,1Fam,1Story,5,6,1957,1997,207,Y,1600,0,1600,2,TA,6,Attchd,1,319,288,258,0,0,2006,207500,2,Y,1277,2877
12144,NAmes,1Fam,1.5Fin,4,6,1950,1950,455,Y,910,611,1521,3,Gd,6,Detchd,1,597,199,0,168,0,2006,147500,2,N,455,1976
10800,NAmes,1Fam,1.5Fin,4,4,1949,1950,720,N,720,472,1192,4,TA,6,0,0,0,0,0,0,0,2006,135000,2,Y,0,1192
7008,OldTown,1Fam,1.5Fin,4,8,1900,1998,448,Y,448,272,720,1,Fa,5,Attchd,1,280,0,0,70,0,2006,86900,1,Y,0,720
7200,NAmes,1Fam,1Story,4,5,1950,1950,0,Y,1040,0,1040,2,TA,4,Detchd,2,420,0,29,0,0,2006,109900,1,N,0,1040
7560,NAmes,1Fam,1Story,5,5,1959,1959,671,Y,1040,0,1040,3,TA,6,Attchd,1,286,140,0,252,0,2006,133700,1,N,369,1409
8544,NAmes,Duplex,1Story,3,4,1950,1950,0,N,1040,0,1040,2,TA,6,Detchd,2,400,0,0,0,0,2006,81400,2,N,0,1040
8544,NAmes,Duplex,1Story,3,4,1949,1950,0,N,1040,0,1040,2,TA,6,Detchd,2,400,0,0,0,0,2006,87500,2,Y,0,1040
8544,NAmes,Duplex,1Story,3,4,1950,1950,0,N,1040,0,1040,2,TA,6,Detchd,2,400,0,0,0,0,2006,93500,2,N,0,1040
8512,NAmes,Duplex,1Story,5,5,1960,1960,1556,Y,1556,0,1556,4,TA,8,0,0,0,0,0,0,0,2006,119000,2,N,0,1556
7945,NAmes,1Fam,1Story,5,6,1959,1959,465,Y,1150,0,1150,3,TA,6,Attchd,1,300,0,0,0,0,2006,141000,2,N,685,1835
7000,NAmes,1Fam,1Story,5,4,1961,1961,369,Y,1150,0,1150,3,TA,6,Attchd,1,288,0,0,0,162,2006,146000,1,N,781,1931
7590,NAmes,1Fam,2Story,6,5,1966,1966,148,Y,660,688,1348,3,TA,6,Attchd,2,453,188,108,0,0,2006,155000,2,N,512,1860
10205,NAmes,1Fam,SFoyer,5,5,1962,1962,141,Y,999,0,999,3,TA,6,Attchd,1,300,150,72,0,0,2006,134500,2,N,784,1783
7400,NAmes,1Fam,1Story,7,6,1962,1962,236,Y,1045,0,1045,3,TA,6,Detchd,2,528,0,0,0,0,2006,120000,2,N,809,1854
7000,NAmes,1Fam,1Story,5,6,1962,1962,396,Y,864,0,864,3,TA,5,Attchd,1,336,0,0,0,0,2006,105000,2,N,468,1332
7000,NAmes,2fmCon,SFoyer,5,5,1962,1962,72,Y,1025,0,1025,3,TA,6,0,0,0,96,80,0,0,2006,124000,2,N,953,1978
7200,OldTown,1Fam,2Story,6,8,1915,1950,325,Y,774,821,1595,3,TA,7,Detchd,2,528,49,0,231,0,2006,155500,2,Y,338,1933
9906,OldTown,1Fam,2Story,4,4,1925,1950,686,N,810,518,1328,3,TA,8,Detchd,1,210,0,172,60,0,2006,107000,1,Y,0,1328
9600,OldTown,1Fam,1.5Fin,5,6,1948,1950,936,Y,1226,442,1668,3,TA,6,Detchd,1,240,0,0,140,0,2006,135000,2,Y,276,1944
5520,OldTown,1Fam,1.5Fin,4,6,1920,1980,863,N,1147,510,1657,4,Fa,9,Detchd,1,162,0,0,0,0,2006,111500,1,Y,284,1941
10800,OldTown,1Fam,1.5Fin,5,8,1936,1989,170,Y,1096,370,1466,3,Gd,7,Attchd,2,566,436,21,0,0,2006,170000,3,Y,626,2092
18275,NAmes,1Fam,2Story,7,8,1962,1998,802,Y,1900,548,2448,3,TA,9,Attchd,2,441,520,102,0,0,2006,277500,4,Y,636,3084
9856,OldTown,1Fam,2Story,5,8,1900,2005,716,Y,1007,1007,2014,5,TA,8,Detchd,2,624,0,72,167,0,2006,169000,2,Y,0,2014
9600,OldTown,1Fam,1.5Fin,6,8,1900,2004,399,Y,940,476,1416,3,Gd,7,Detchd,2,400,0,24,0,0,2006,156500,2,Y,381,1797
3960,OldTown,1Fam,2Story,7,8,1930,1950,502,N,502,502,1004,2,Gd,5,Detchd,1,200,280,0,68,0,2006,105000,1,Y,0,1004
7745,OldTown,2fmCon,1.5Fin,4,6,1900,1950,938,N,1084,867,1951,4,Fa,9,Detchd,2,576,0,6,28,0,2006,111500,2,Y,0,1951
7741,OldTown,1Fam,1Story,6,5,1924,1950,817,N,1032,0,1032,2,TA,5,Detchd,1,280,0,0,112,0,2006,108000,1,Y,215,1247
5684,OldTown,1Fam,1Story,6,8,1930,2005,813,Y,813,0,813,2,Gd,5,Detchd,1,270,0,113,0,0,2006,110000,1,Y,0,813
9000,OldTown,1Fam,2Story,5,6,1880,1991,636,Y,1089,661,1750,3,Ex,8,Detchd,1,240,0,0,293,0,2006,124000,1,Y,0,1750
7200,OldTown,1Fam,1Story,4,5,1950,1950,576,Y,864,0,864,2,TA,5,Detchd,1,528,0,0,0,115,2006,105000,1,N,0,864
4400,OldTown,1Fam,1.5Fin,6,8,1920,1950,648,Y,734,384,1118,2,TA,6,Detchd,2,440,0,0,0,0,2006,116000,1,Y,0,1118
7614,OldTown,1Fam,2Story,3,5,1905,1950,738,Y,714,662,1376,2,TA,7,Detchd,1,216,0,0,104,225,2006,96900,1,Y,0,1376
5820,OldTown,1Fam,1Story,3,8,1955,2005,906,Y,1163,0,1163,3,TA,6,Attchd,1,220,142,98,0,0,2006,126175,2,Y,256,1419
9142,OldTown,2fmCon,2Story,6,8,1910,1950,1020,N,908,1020,1928,4,Fa,9,Detchd,1,440,0,60,112,0,2006,137000,2,Y,0,1928
7830,OldTown,1Fam,1Story,3,5,1921,1950,76,Y,492,0,492,1,TA,3,Detchd,1,200,0,0,78,0,2006,61500,2,Y,416,908
5310,OldTown,1Fam,1.5Fin,6,8,1910,2003,485,Y,1001,634,1635,2,Gd,5,Attchd,1,255,394,0,0,0,2006,117000,1,Y,0,1635
7518,IDOTRR,1Fam,2Story,5,8,1910,2004,396,Y,665,665,1330,3,TA,7,Detchd,1,390,0,72,45,0,2006,116500,1,Y,0,1330
5747,OldTown,1Fam,1Story,3,4,1920,1950,798,Y,840,0,840,2,Fa,5,Detchd,1,250,112,0,0,0,2006,64000,1,Y,0,840
6780,IDOTRR,2fmCon,1.5Fin,6,8,1935,1982,30,N,520,0,754,2,TA,5,0,0,0,53,0,0,0,2006,84500,2,Y,490,1244
9600,OldTown,1Fam,2Story,4,2,1900,1950,1095,N,1095,679,1774,4,TA,8,2Types,3,779,0,0,90,0,2006,87000,3,Y,0,1774
8414,Sawyer,1Fam,1Story,6,8,1963,2003,396,Y,1068,0,1068,3,TA,6,Attchd,1,264,192,0,0,0,2006,154500,2,Y,663,1731
6300,OldTown,1Fam,2.5Unf,7,6,1910,2005,1226,Y,1226,878,2104,5,TA,9,Detchd,2,432,0,341,88,0,2006,155000,2,Y,0,2104
5000,OldTown,1Fam,1.5Fin,5,4,1900,1950,540,N,889,551,1440,3,TA,6,Attchd,1,352,0,0,77,0,2006,79000,1,Y,0,1440
8850,OldTown,1Fam,2.5Unf,7,6,1916,1950,815,Y,815,875,1690,3,TA,7,Detchd,1,225,0,0,330,0,2006,144000,1,Y,0,1690
7800,Edwards,1Fam,2Story,5,8,1948,2002,293,Y,1112,896,2008,3,Ex,8,Attchd,1,230,103,0,0,0,2006,225000,4,Y,603,2611
19800,Edwards,1Fam,2.5Unf,6,8,1935,1990,1411,Y,1836,1836,3672,5,Gd,7,Detchd,2,836,684,80,32,0,2006,415000,4,Y,425,4097
11340,OldTown,1Fam,1Story,6,5,1923,1950,1200,Y,1200,0,1200,4,TA,7,Detchd,1,312,0,0,228,0,2006,125000,1,Y,0,1200
10519,Edwards,1Fam,1Story,5,8,1955,1999,1057,Y,1057,0,1057,3,Gd,6,Attchd,1,288,0,0,0,0,2006,137000,2,Y,0,1057
9069,SawyerW,Duplex,SFoyer,6,8,1993,1993,0,Y,1440,0,1440,2,Gd,8,Attchd,4,920,288,0,0,0,2006,224500,4,N,1344,2784
9750,OldTown,1Fam,1Story,5,5,1958,1958,960,Y,960,0,960,3,TA,5,Detchd,2,624,0,0,0,0,2006,125000,1,N,0,960
4761,IDOTRR,1Fam,1.5Unf,3,3,1918,1950,1020,N,1020,0,1020,2,Fa,5,0,0,0,0,0,105,0,2006,64500,1,Y,0,1020
7446,BrkSide,1Fam,1Story,4,5,1941,1950,522,Y,788,0,788,2,TA,4,0,0,0,0,0,0,0,2006,100000,1,Y,266,1054
6435,BrkSide,1Fam,1.5Fin,6,5,1939,1950,972,Y,972,605,1577,3,Fa,6,Detchd,1,312,0,0,0,0,2006,140200,1,Y,0,1577
7200,CollgCr,1Fam,1Story,5,8,1972,1972,427,Y,864,0,864,3,TA,5,Detchd,1,297,0,0,0,0,2006,119900,1,N,437,1301
7082,SWISU,2fmCon,2Story,5,8,1916,1995,686,Y,948,980,1928,5,TA,10,0,0,0,0,0,228,0,2006,160000,2,Y,0,1928
7000,SWISU,1Fam,2Story,7,8,1926,1997,200,Y,743,736,1479,3,Gd,6,Detchd,1,312,530,0,56,0,2006,160000,2,Y,424,1903
6240,BrkSide,1Fam,1.5Fin,6,6,1934,1950,816,Y,816,0,1176,3,TA,6,Detchd,2,528,112,0,0,0,2006,114500,1,Y,0,1176
6240,BrkSide,1Fam,1.5Fin,5,4,1936,1950,896,Y,896,448,1344,3,TA,7,Detchd,1,240,200,114,0,0,2006,115000,1,Y,0,1344
6120,BrkSide,1Fam,1.5Fin,3,5,1930,1950,381,Y,728,434,1162,3,TA,6,Detchd,1,258,0,24,0,0,2006,75000,2,Y,347,1509
4899,SWISU,1Fam,2Story,6,8,1920,1950,450,Y,755,755,1510,3,TA,6,Detchd,1,216,0,0,164,0,2006,149000,1,Y,305,1815
6240,BrkSide,1Fam,1.5Fin,4,5,1947,1950,0,N,672,240,912,2,TA,3,0,0,0,0,0,0,0,2006,80500,1,Y,0,912
6240,BrkSide,1Fam,1.5Fin,5,6,1928,1950,1042,Y,1042,534,1576,3,TA,8,Detchd,1,225,0,0,0,0,2006,149000,1,Y,0,1576
9399,Crawfor,1Fam,2.5Unf,7,8,1919,1950,818,Y,818,818,1636,4,Gd,7,Detchd,1,288,0,0,212,0,2006,167000,2,Y,0,1636
6000,OldTown,1Fam,1Story,6,6,1925,1980,706,Y,1103,0,1103,2,Gd,5,Detchd,2,440,166,120,0,0,2006,110500,1,Y,397,1500
16560,Crawfor,1Fam,2Story,6,8,1932,1950,449,Y,1170,1175,2345,4,TA,9,Detchd,2,360,0,0,0,0,2006,239000,3,Y,503,2848
6380,BrkSide,1Fam,1.5Unf,5,6,1922,1950,993,Y,1048,0,1048,2,TA,5,Detchd,1,280,0,0,116,0,2006,113000,1,Y,0,1048
11672,BrkSide,1Fam,1Story,5,5,1925,1950,816,Y,816,0,816,2,TA,4,Detchd,1,210,168,0,112,0,2006,109000,1,Y,0,816
33120,OldTown,1Fam,1.5Fin,6,5,1962,1962,1595,Y,1611,875,2486,5,TA,8,Detchd,2,576,0,0,0,0,2006,220000,2,N,0,2486
9873,BrkSide,2fmCon,1Story,4,5,1970,1970,171,N,960,0,960,3,TA,6,Detchd,2,576,0,288,0,0,2006,129000,2,N,789,1749
9600,OldTown,1Fam,2Story,8,9,1900,2003,930,N,930,636,1566,3,Gd,7,Detchd,1,288,54,228,246,0,2010,150000,2,Y,0,1566
4118,OldTown,1Fam,1Story,4,4,1941,1950,693,N,693,0,693,2,Fa,4,0,0,0,0,20,0,0,2006,52500,1,Y,0,693
10320,IDOTRR,1Fam,1.5Fin,4,5,1924,1950,596,Y,834,596,1430,3,Fa,7,Detchd,2,370,218,0,0,210,2006,107000,2,Y,0,1430
9000,OldTown,1Fam,2Story,8,9,1890,2002,346,Y,1157,1111,2268,3,Gd,7,Detchd,2,624,0,108,0,0,2010,240000,3,Y,0,2268
9000,IDOTRR,1Fam,1Story,5,4,1919,1950,610,N,819,0,819,2,Gd,4,0,0,0,0,0,0,0,2006,72000,1,Y,0,819
8600,IDOTRR,1Fam,1.5Fin,6,6,1937,1950,780,Y,780,596,1376,3,TA,7,Detchd,1,198,0,0,0,0,2006,119500,2,Y,0,1376
7200,IDOTRR,1Fam,1.5Fin,5,6,1938,1995,803,Y,803,557,1360,2,Gd,6,Detchd,1,297,0,65,190,0,2006,125500,2,Y,0,1360
9786,IDOTRR,1Fam,1Story,3,4,1922,1950,1007,N,1077,0,1077,3,TA,6,Detchd,1,210,0,100,48,0,2006,91000,1,Y,0,1077
7630,OldTown,2fmCon,2Story,5,9,1900,1996,360,Y,1032,780,1812,4,Gd,8,Detchd,2,672,344,0,40,0,2010,140000,2,Y,0,1812
7200,IDOTRR,1Fam,1Story,6,6,1930,1950,641,Y,984,0,984,3,TA,6,Detchd,1,308,0,0,164,0,2006,90000,1,Y,343,1327
12375,Sawyer,1Fam,1.5Fin,5,5,1951,1951,477,Y,1081,341,1422,3,TA,7,Detchd,1,288,0,0,0,0,2006,137500,2,N,329,1751
11136,Sawyer,Duplex,1Story,6,5,1964,1964,1921,Y,1921,0,1921,4,TA,8,Detchd,2,576,0,180,0,0,2006,150000,2,N,0,1921
21370,Sawyer,1Fam,1Story,5,5,1950,1950,0,Y,1640,0,1640,3,TA,7,Attchd,2,394,0,0,225,0,2006,131000,1,N,0,1640
6930,ClearCr,1Fam,SLvl,5,4,1958,1958,468,Y,1352,0,1352,3,Gd,6,BuiltIn,1,288,168,0,294,0,2006,130000,2,N,594,1946
9042,Crawfor,1Fam,2Story,7,9,1941,2006,877,Y,1188,1152,2340,4,Gd,9,Attchd,1,252,0,60,0,0,2010,266500,2,Y,275,2615
5220,SWISU,1Fam,1Story,5,3,1936,1950,830,Y,879,0,879,2,TA,4,Detchd,1,180,0,108,0,0,2006,80000,1,Y,0,879
5500,SWISU,1Fam,1Story,7,5,2004,2004,190,Y,1073,0,1073,2,TA,4,Detchd,1,246,0,120,0,0,2006,157000,3,N,883,1956
11235,Sawyer,1Fam,1Story,4,5,1963,1979,504,Y,1382,0,1382,3,TA,6,Attchd,2,459,0,82,0,0,2006,148000,2,Y,547,1929
10791,Sawyer,Duplex,1Story,4,5,1967,1967,0,Y,1296,0,1296,2,TA,6,CarPort,2,516,0,0,0,0,2006,90000,2,N,0,1296
14694,Veenker,1Fam,1Story,8,9,1977,2008,306,Y,1694,0,1694,2,Ex,5,Attchd,2,642,501,120,0,0,2009,318750,3,Y,1388,3082
11327,Sawyer,1Fam,1Story,5,6,1967,1967,285,Y,1064,0,1064,3,TA,6,Attchd,2,528,314,48,0,0,2006,153600,2,N,779,1843
11777,Sawyer,1Fam,SLvl,5,6,1966,1966,285,Y,1320,0,1320,3,TA,6,Attchd,2,564,160,68,240,0,2006,164500,2,N,879,2199
7200,OldTown,1Fam,2Story,7,9,1910,2008,560,Y,930,760,1690,4,Gd,5,Detchd,2,624,0,0,112,0,2009,156500,2,Y,0,1690
9000,Sawyer,1Fam,1Story,5,6,1966,1966,286,Y,1059,0,1059,3,TA,6,Attchd,1,286,0,88,0,0,2006,142500,2,N,773,1832
11553,Sawyer,1Fam,1Story,5,5,1968,1968,378,Y,1159,0,1159,3,TA,7,Attchd,1,336,466,0,0,0,2006,158000,2,N,673,1832
8010,NAmes,1Fam,1Story,6,9,1958,2007,206,Y,951,0,951,2,Gd,6,Detchd,2,480,0,0,42,0,2009,143500,2,Y,745,1696
9535,Sawyer,1Fam,1Story,5,5,1967,1967,0,Y,1458,0,1458,3,TA,7,Attchd,2,512,284,0,0,0,2006,165000,3,N,1176,2634
